created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2019-09-14 22:21:49 IST,94,72.70000,28.20000,3.00000,4.70000,19.49552,0.11665,2.03986,,,,
2019-09-14 22:22:11 IST,95,72.80000,28.20000,3.20000,5.90000,19.62930,0.11665,2.05689,,,,
2019-09-14 22:22:32 IST,96,72.90000,28.20000,3.00000,5.20000,19.49552,0.11665,2.05689,,,,
2019-09-14 22:22:54 IST,97,73.10000,28.20000,2.80000,5.70000,19.62930,0.11770,2.05689,,,,
2019-09-14 22:23:16 IST,98,72.80000,28.20000,2.80000,6.00000,19.49552,0.11770,2.05689,,,,
2019-09-14 22:23:38 IST,99,72.70000,28.20000,2.70000,6.40000,19.09700,0.11875,1.81189,,,,
2019-09-14 22:24:00 IST,100,72.70000,28.20000,3.20000,6.10000,19.62930,0.11981,2.09127,,,,
2019-09-14 22:24:21 IST,101,72.70000,28.20000,3.20000,5.90000,19.62930,0.12087,2.05689,,,,
2019-09-14 22:24:43 IST,102,72.70000,28.20000,2.80000,4.80000,19.76355,0.12193,2.05689,,,,
2019-09-14 22:25:05 IST,103,72.70000,28.20000,2.60000,5.00000,19.49552,0.12299,2.02293,,,,
2019-09-14 22:25:27 IST,104,72.70000,28.20000,2.60000,5.60000,19.49552,0.12299,2.05689,,,,
2019-09-14 22:25:49 IST,105,72.70000,28.20000,2.90000,5.90000,19.76355,0.12299,2.05689,,,,
2019-09-14 22:26:11 IST,106,72.70000,28.20000,3.10000,4.50000,19.62930,0.12405,2.03986,,,,
2019-09-14 22:26:33 IST,107,72.80000,28.20000,2.90000,5.20000,19.62930,0.12405,2.05689,,,,
2019-09-14 22:26:54 IST,108,72.70000,28.10000,2.70000,5.10000,19.62930,0.12512,2.03986,,,,
2019-09-14 22:27:16 IST,109,72.80000,28.20000,2.70000,5.10000,19.62930,0.12619,2.05689,,,,
2019-09-14 22:27:38 IST,110,73.10000,28.20000,2.70000,6.60000,19.62930,0.12619,2.03986,,,,
2019-09-14 22:28:00 IST,111,72.80000,28.20000,2.70000,5.20000,19.49552,0.12726,2.02293,,,,
2019-09-14 22:28:22 IST,112,72.80000,28.20000,2.60000,5.10000,19.49552,0.12834,2.02293,,,,
2019-09-14 22:28:43 IST,113,72.80000,28.20000,2.60000,3.70000,19.62930,0.12834,2.02293,,,,
2019-09-14 22:29:05 IST,114,72.60000,28.10000,2.70000,5.80000,19.22937,0.12834,2.00610,,,,
2019-09-14 22:29:27 IST,115,72.60000,28.10000,2.70000,6.20000,19.49552,0.12834,2.02293,,,,
2019-09-14 22:29:49 IST,116,72.70000,28.10000,3.00000,5.40000,19.49552,0.12942,2.03986,,,,
2019-09-14 22:30:11 IST,117,72.80000,28.20000,2.90000,5.60000,19.36221,0.12942,2.00610,,,,
2019-09-14 22:30:32 IST,118,72.80000,28.20000,2.80000,4.50000,19.49552,0.13050,2.00610,,,,
2019-09-14 22:30:54 IST,119,72.70000,28.20000,2.70000,5.80000,19.36221,0.13158,1.98937,,,,
2019-09-14 22:31:16 IST,120,72.70000,28.20000,2.70000,6.30000,19.62930,0.13158,2.00610,,,,
2019-09-14 22:31:38 IST,121,72.60000,28.10000,2.90000,6.10000,19.22937,0.13266,1.98937,,,,
2019-09-14 22:32:00 IST,122,72.60000,28.10000,3.00000,4.90000,19.36221,0.13484,2.00610,,,,
2019-09-14 22:32:22 IST,123,72.70000,28.20000,2.80000,6.40000,19.36221,0.13266,2.00610,,,,
2019-09-14 22:32:43 IST,124,72.70000,28.10000,2.70000,5.40000,19.36221,0.13266,2.02293,,,,
2019-09-14 22:33:05 IST,125,72.70000,28.10000,2.60000,4.40000,19.36221,0.13266,2.00610,,,,
2019-09-14 22:33:27 IST,126,72.60000,28.10000,2.60000,4.90000,19.36221,0.13375,2.00610,,,,
2019-09-14 22:33:49 IST,127,72.60000,28.20000,2.70000,5.50000,19.49552,0.13484,1.98937,,,,
2019-09-14 22:34:11 IST,128,72.60000,28.20000,2.60000,4.20000,19.22937,0.13593,1.97275,,,,
2019-09-14 22:34:32 IST,129,72.70000,28.20000,2.60000,4.20000,19.36221,0.13593,2.00610,,,,
2019-09-14 22:34:54 IST,130,72.60000,28.10000,2.40000,4.30000,19.09700,0.13703,1.76550,,,,
2019-09-14 22:35:16 IST,131,72.60000,28.20000,2.70000,5.60000,19.36221,0.13922,1.98937,,,,
2019-09-14 22:35:38 IST,132,72.70000,28.20000,2.40000,5.10000,19.36221,0.13703,1.97275,,,,
2019-09-14 22:36:00 IST,133,72.70000,28.20000,2.40000,4.30000,19.36221,0.13812,1.97275,,,,
2019-09-14 22:36:21 IST,134,72.50000,28.10000,2.50000,3.90000,19.49552,0.13812,1.98937,,,,
2019-09-14 22:36:43 IST,135,72.60000,28.20000,2.50000,5.20000,19.09700,0.13812,1.93979,,,,
2019-09-14 22:37:05 IST,136,72.60000,28.20000,2.50000,6.00000,18.96509,0.13922,1.92346,,,,
2019-09-14 22:37:27 IST,137,72.40000,28.10000,2.50000,3.60000,18.83365,0.14033,1.93979,,,,
2019-09-14 22:37:49 IST,138,72.40000,28.20000,2.40000,4.90000,18.83365,0.14033,1.93979,,,,
2019-09-14 22:38:10 IST,139,72.50000,28.20000,2.30000,4.30000,18.83365,0.14143,1.89110,,,,
2019-09-14 22:38:32 IST,140,72.50000,28.20000,2.40000,4.90000,18.70268,0.14143,1.90723,,,,
2019-09-14 22:38:54 IST,141,72.50000,28.10000,2.40000,4.30000,18.70268,0.14143,1.90723,,,,
2019-09-14 22:39:16 IST,142,72.90000,28.20000,2.60000,5.50000,18.44211,0.14254,1.87507,,,,
2019-09-14 22:39:38 IST,143,72.20000,28.10000,2.90000,7.00000,18.31251,0.14365,1.87507,,,,
2019-09-14 22:40:00 IST,144,72.20000,28.10000,2.40000,4.90000,18.18337,0.14365,1.87507,,,,
2019-09-14 22:40:21 IST,145,72.20000,28.20000,2.30000,2.80000,18.05469,0.14476,1.81189,,,,
2019-09-14 22:40:44 IST,146,72.20000,28.20000,2.40000,4.40000,18.05469,0.14476,1.81189,,,,
2019-09-14 22:41:05 IST,147,72.50000,28.30000,2.20000,3.10000,19.09700,0.14254,1.97275,,,,
2019-09-14 22:41:27 IST,148,72.20000,28.20000,2.30000,4.60000,19.09700,0.14254,1.95622,,,,
2019-09-14 22:41:49 IST,149,72.00000,28.20000,2.40000,3.50000,19.22937,0.14365,1.95622,,,,
2019-09-14 22:42:11 IST,150,71.90000,28.20000,2.60000,4.30000,19.49552,0.14476,1.95622,,,,
2019-09-15 23:47:17 IST,151,nan,nan,20.10000,36.30000,16.42257,0.04605,2.87215,,,,
2019-09-15 23:47:39 IST,152,84.60000,28.80000,19.90000,35.50000,23.27846,0.04338,3.91678,,,,
2019-09-15 23:48:01 IST,153,80.50000,28.80000,19.70000,34.80000,23.13183,0.04427,3.88879,,,,
2019-09-15 23:48:22 IST,154,79.40000,28.90000,20.20000,36.30000,23.13183,0.04516,3.83330,,,,
2019-09-15 23:48:44 IST,155,79.30000,28.80000,20.30000,33.90000,23.13183,0.04516,3.77847,,,,
2019-09-15 23:49:06 IST,156,79.50000,28.80000,20.10000,33.00000,22.98572,0.04694,3.69741,,,,
2019-09-15 23:49:28 IST,157,79.40000,28.70000,20.80000,38.80000,22.98572,0.04783,3.64417,,,,
2019-09-15 23:49:49 IST,158,79.60000,28.70000,20.50000,43.60000,22.98572,0.04783,3.61778,,,,
2019-09-15 23:50:11 IST,159,80.00000,28.70000,20.20000,41.10000,22.84012,0.04873,3.61778,,,,
2019-09-15 23:50:33 IST,160,80.10000,28.70000,20.00000,36.20000,22.69503,0.04962,3.53953,,,,
2019-09-16 19:13:47 IST,161,85.80000,29.10000,14.10000,24.60000,17.67135,0.05324,2.55742,,,,
2019-09-16 19:14:36 IST,162,77.40000,29.00000,14.30000,30.10000,17.41805,0.05505,2.59779,,,,
2019-09-16 19:14:59 IST,163,77.00000,28.90000,14.30000,30.90000,17.41805,0.05505,2.49775,,,,
2019-09-16 19:15:21 IST,164,77.20000,28.80000,14.30000,35.10000,19.22937,0.05414,2.72180,,,,
2019-09-16 19:15:44 IST,165,77.60000,28.80000,14.70000,31.60000,19.22937,0.05505,2.70082,,,,
2019-09-16 19:16:06 IST,166,77.60000,28.70000,14.70000,33.40000,19.22937,0.05597,2.67997,,,,
2019-09-16 19:16:28 IST,167,77.80000,28.70000,14.50000,30.50000,17.54447,0.05780,2.43914,,,,
2019-09-16 19:16:50 IST,168,78.00000,28.60000,14.40000,29.80000,17.67135,0.05871,2.41983,,,,
2019-09-16 19:17:12 IST,169,78.20000,28.60000,14.10000,27.70000,17.67135,0.05871,2.41983,,,,
2019-09-16 19:17:34 IST,170,78.40000,28.60000,14.50000,28.80000,19.22937,0.05780,2.61815,,,,
2019-09-16 19:17:56 IST,171,78.60000,28.60000,14.10000,27.00000,17.54447,0.05871,2.53741,,,,
2019-09-16 19:18:19 IST,172,78.70000,28.60000,14.30000,28.40000,19.09700,0.05963,2.57754,,,,
2019-09-16 19:18:43 IST,173,78.70000,28.50000,13.50000,29.80000,19.22937,0.05963,2.55742,,,,
2019-09-16 19:19:06 IST,174,79.10000,28.50000,14.20000,31.10000,18.57216,0.06055,2.36259,,,,
2019-09-16 19:19:28 IST,175,79.30000,28.50000,14.30000,33.90000,19.22937,0.06055,2.57754,,,,
2019-09-16 19:25:01 IST,176,nan,nan,24.90000,39.30000,16.05649,0.05233,3.09798,,,,
2019-09-16 19:25:23 IST,177,nan,nan,29.80000,40.20000,17.67135,0.05414,3.16837,,,,
2019-09-16 19:25:46 IST,178,nan,nan,35.50000,44.40000,18.31251,0.05505,3.12131,,,,
2019-09-16 19:26:09 IST,179,nan,nan,19.90000,35.60000,18.05469,0.05780,2.89414,,,,
2019-09-16 19:26:31 IST,180,nan,nan,20.50000,40.40000,17.41805,0.06148,2.80695,,,,
2019-09-16 19:26:54 IST,181,nan,nan,20.90000,40.80000,16.05649,0.06240,2.45856,,,,
2019-09-16 19:27:16 IST,182,nan,nan,19.20000,34.00000,18.18337,0.06240,2.70082,,,,
2019-09-16 19:27:40 IST,183,nan,nan,18.90000,38.50000,16.17808,0.06333,2.61815,,,,
2019-09-16 19:28:03 IST,184,nan,nan,20.10000,42.30000,17.92645,0.06519,2.59779,,,,
2019-09-16 19:28:25 IST,185,nan,nan,19.90000,35.90000,18.31251,0.06613,2.55742,,,,
2019-09-16 19:28:48 IST,186,nan,nan,19.50000,39.40000,17.92645,0.06707,2.40064,,,,
2019-09-16 19:29:10 IST,187,nan,nan,19.20000,32.10000,18.18337,0.06800,2.51752,,,,
2019-09-16 19:29:33 IST,188,nan,nan,18.60000,30.80000,17.79868,0.06894,2.47810,,,,
2019-09-16 19:29:56 IST,189,nan,nan,20.20000,36.70000,17.92645,0.06989,2.43914,,,,
2019-09-16 19:30:18 IST,190,nan,nan,20.90000,33.10000,17.16652,0.07083,2.23295,,,,
2019-09-16 19:30:41 IST,191,nan,nan,20.30000,28.90000,17.92645,0.07273,2.36259,,,,
2019-09-16 19:31:03 IST,192,nan,nan,19.90000,35.30000,17.92645,0.07273,2.38156,,,,
2019-09-16 19:31:25 IST,193,nan,nan,20.30000,41.90000,17.92645,0.07368,2.36259,,,,
2019-09-16 19:31:47 IST,194,nan,nan,21.00000,38.70000,17.92645,0.07463,2.23295,,,,
2019-09-16 19:32:10 IST,195,nan,nan,21.00000,40.00000,17.67135,0.07750,2.34374,,,,
2019-09-16 19:32:32 IST,196,nan,nan,20.80000,31.20000,18.31251,0.07559,2.34374,,,,
2019-09-16 19:33:22 IST,197,nan,nan,21.80000,38.80000,18.96509,0.07654,2.41983,,,,
2019-09-16 19:33:44 IST,198,nan,nan,21.60000,37.10000,19.49552,0.07750,2.45856,,,,
2019-09-16 19:34:06 IST,199,nan,nan,22.30000,34.80000,17.41805,0.07846,2.36259,,,,
2019-09-16 19:34:29 IST,200,nan,nan,21.60000,38.10000,17.67135,0.08039,2.17902,,,,
2019-09-16 19:34:51 IST,201,nan,nan,21.60000,38.40000,17.67135,0.08136,2.17902,,,,
2019-09-16 19:35:13 IST,202,nan,nan,21.50000,36.20000,17.67135,0.08136,2.16126,,,,
2019-09-16 19:35:35 IST,203,nan,nan,21.60000,33.30000,19.09700,0.08136,2.36259,,,,
2019-09-16 19:35:57 IST,204,nan,nan,22.00000,31.90000,18.31251,0.08233,2.14360,,,,
2019-09-16 19:36:20 IST,205,nan,nan,21.10000,33.80000,18.96509,0.08330,2.32500,,,,
2019-09-16 19:36:47 IST,206,nan,nan,22.30000,34.70000,18.96509,0.08330,2.34374,,,,
2019-09-16 19:37:10 IST,207,nan,nan,21.80000,28.80000,17.29206,0.08525,2.07403,,,,
2019-09-16 19:37:32 IST,208,nan,nan,23.10000,37.30000,18.83365,0.08428,2.28785,,,,
2019-09-16 19:37:54 IST,209,nan,nan,22.40000,34.50000,17.92645,0.08525,2.10861,,,,
2019-09-16 19:38:17 IST,210,nan,nan,21.80000,32.60000,18.83365,0.08525,2.26944,,,,
2019-09-16 19:38:40 IST,211,nan,nan,23.00000,34.50000,18.83365,0.08623,2.26944,,,,
2019-09-16 19:39:02 IST,212,nan,nan,22.30000,34.30000,18.70268,0.08721,2.23295,,,,
2019-09-16 19:39:24 IST,213,nan,nan,22.70000,32.70000,18.70268,0.08721,2.23295,,,,
2019-09-16 19:39:47 IST,214,nan,nan,23.20000,29.50000,17.16652,0.08918,2.05689,,,,
2019-09-16 19:40:09 IST,215,nan,nan,23.70000,30.40000,18.83365,0.08820,2.23295,,,,
2019-09-16 19:40:32 IST,216,nan,nan,23.30000,34.00000,17.04143,0.08918,2.12605,,,,
2019-09-16 19:40:54 IST,217,nan,nan,23.40000,39.20000,18.83365,0.09017,2.19689,,,,
2019-09-16 19:41:17 IST,218,nan,nan,24.10000,34.30000,18.70268,0.09017,2.19689,,,,
2019-09-16 19:41:40 IST,219,nan,nan,22.30000,30.10000,18.57216,0.09116,2.17902,,,,
2019-09-16 19:42:03 IST,220,nan,nan,22.50000,31.40000,18.57216,0.09215,2.16126,,,,
2019-09-16 19:42:26 IST,221,nan,nan,23.10000,36.20000,17.04143,0.09514,1.92346,,,,
2019-09-16 19:42:49 IST,222,nan,nan,22.90000,36.90000,18.70268,0.09315,1.93979,,,,
2019-09-16 19:43:11 IST,223,nan,nan,21.90000,36.40000,18.57216,0.09414,2.14360,,,,
2019-09-16 19:43:34 IST,224,nan,nan,22.70000,38.60000,18.57216,0.09414,2.14360,,,,
2019-09-16 19:44:22 IST,225,nan,nan,22.30000,41.50000,19.09700,0.09514,2.21486,,,,
2019-09-16 19:44:45 IST,226,nan,nan,21.40000,40.40000,17.41805,0.09614,1.98937,,,,
2019-09-16 19:45:08 IST,227,nan,nan,21.00000,37.00000,18.57216,0.09715,2.14360,,,,
2019-09-16 19:45:31 IST,228,nan,nan,21.40000,31.60000,18.83365,0.09715,2.16126,,,,
2019-09-16 19:45:54 IST,229,nan,nan,20.80000,30.80000,18.70268,0.09815,1.95622,,,,
2019-09-16 19:46:16 IST,230,nan,nan,19.70000,32.70000,16.91678,0.10118,1.92346,,,,
2019-09-16 19:46:39 IST,231,nan,nan,20.90000,30.60000,18.70268,0.09916,2.12605,,,,
2019-09-16 19:47:01 IST,232,nan,nan,22.30000,36.70000,18.83365,0.10017,1.93979,,,,
2019-09-16 19:47:24 IST,233,nan,nan,20.20000,41.50000,16.91678,0.10424,1.87507,,,,
2019-09-16 19:47:47 IST,234,nan,nan,19.60000,32.10000,16.91678,0.10424,1.85913,,,,
2019-09-16 19:48:09 IST,235,nan,nan,19.20000,34.50000,16.79257,0.10424,1.84329,,,,
2019-09-16 19:48:32 IST,236,nan,nan,19.60000,29.70000,15.69429,0.10526,1.71996,,,,
2019-09-16 19:48:54 IST,237,nan,nan,19.40000,33.00000,16.91678,0.10526,1.84329,,,,
2019-09-16 19:49:43 IST,238,nan,nan,19.60000,28.10000,15.45497,0.10834,1.67524,,,,
2019-09-16 19:50:05 IST,239,nan,nan,20.20000,36.30000,16.30011,0.10834,1.76550,,,,
2019-09-16 19:50:27 IST,240,nan,nan,18.70000,36.90000,14.86407,0.10937,1.76550,,,,
2019-09-16 19:50:50 IST,241,nan,nan,18.20000,34.00000,14.63065,0.11040,1.55993,,,,
2019-09-16 19:51:13 IST,242,nan,nan,18.70000,30.70000,16.17808,0.10937,1.71996,,,,
2019-09-16 19:51:36 IST,243,nan,nan,17.70000,29.20000,15.81460,0.10937,1.50438,,,,
2019-09-16 19:51:58 IST,244,nan,nan,18.60000,29.30000,16.05649,0.11144,1.71996,,,,
2019-09-16 19:52:21 IST,245,nan,nan,18.90000,33.70000,14.39890,0.11352,1.55993,,,,
2019-09-16 19:52:43 IST,246,nan,nan,19.10000,32.80000,16.05649,0.11144,1.70496,,,,
2019-09-16 19:53:06 IST,247,nan,nan,18.90000,30.60000,15.93533,0.11248,1.69005,,,,
2019-09-16 19:53:29 IST,248,nan,nan,19.20000,32.20000,15.81460,0.11248,1.69005,,,,
2019-09-16 19:53:51 IST,249,nan,nan,18.30000,31.50000,15.81460,0.11352,1.69005,,,,
2019-09-16 19:54:14 IST,250,nan,nan,18.80000,31.60000,15.57442,0.11352,1.66051,,,,
2019-09-16 19:54:36 IST,251,nan,nan,18.60000,29.40000,15.45497,0.11665,1.64588,,,,
2019-09-16 19:54:58 IST,252,nan,nan,18.70000,32.80000,15.45497,0.11560,1.63133,,,,
2019-09-16 19:55:21 IST,253,nan,nan,18.20000,28.80000,15.45497,0.11560,1.63133,,,,
2019-09-16 19:55:43 IST,254,nan,nan,18.50000,31.20000,15.69429,0.11665,1.64588,,,,
2019-09-16 19:56:06 IST,255,nan,nan,18.40000,32.10000,15.69429,0.11665,1.64588,,,,
2019-09-16 19:56:28 IST,256,nan,nan,17.60000,32.00000,15.33595,0.11770,1.63133,,,,
2019-09-16 19:56:51 IST,257,nan,nan,17.70000,27.80000,15.57442,0.11770,1.64588,,,,
2019-09-16 19:57:14 IST,258,nan,nan,18.10000,26.00000,15.69429,0.11770,1.64588,,,,
2019-09-16 19:57:36 IST,259,nan,nan,17.10000,27.40000,15.45497,0.12087,1.63133,,,,
2019-09-16 19:57:59 IST,260,nan,nan,17.20000,32.70000,15.45497,0.11875,1.63133,,,,
2019-09-16 19:58:22 IST,261,nan,nan,17.10000,27.40000,15.33595,0.11981,1.61688,,,,
2019-09-16 19:58:45 IST,262,nan,nan,16.90000,25.80000,14.05436,0.12087,1.46362,,,,
2019-09-16 19:59:08 IST,263,nan,nan,16.80000,30.10000,15.45497,0.11981,1.63133,,,,
