created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2019-10-26 18:49:49 IST,50,80.70000,26.40000,28.58588,0.04162,12.58777,10.10000,21.40000,,,,
2019-10-26 18:50:06 IST,51,80.30000,26.30000,28.42045,0.04162,12.42419,9.60000,17.90000,,,,
2019-10-26 18:50:23 IST,52,80.90000,26.30000,26.95782,0.04250,11.71447,9.80000,17.50000,,,,
2019-10-26 18:50:40 IST,53,82.00000,26.30000,26.95782,0.04250,11.56242,11.00000,19.30000,,,,
2019-10-26 18:50:58 IST,54,82.50000,26.20000,26.95782,0.04338,11.41237,11.10000,20.60000,,,,
2019-10-26 18:51:15 IST,55,82.80000,26.20000,26.79817,0.04338,11.33808,10.40000,22.80000,,,,
2019-10-26 18:51:33 IST,56,83.20000,26.20000,28.42045,0.04338,11.71447,10.40000,19.70000,,,,
2019-10-26 18:51:50 IST,57,83.30000,26.20000,28.42045,0.04338,11.48715,10.40000,18.00000,,,,
2019-10-26 18:52:07 IST,58,83.20000,26.10000,26.95782,0.04516,10.83148,9.80000,16.70000,,,,
2019-10-26 18:52:23 IST,59,83.10000,26.10000,28.42045,0.04516,11.11812,9.30000,16.50000,,,,
2019-10-26 18:52:41 IST,60,83.30000,26.00000,28.42045,0.04516,10.55222,9.90000,18.40000,,,,
2019-10-26 18:52:58 IST,61,83.60000,26.10000,28.42045,0.04516,10.90244,10.30000,20.60000,,,,
2019-10-26 18:53:15 IST,62,84.00000,26.10000,28.25561,0.04516,10.83148,10.50000,20.30000,,,,
2019-10-26 18:53:32 IST,63,82.90000,26.00000,28.42045,0.04516,10.69095,9.80000,18.90000,,,,
2019-10-26 18:53:48 IST,64,83.10000,26.00000,28.25561,0.04605,10.55222,9.80000,17.60000,,,,
2019-10-26 18:54:05 IST,65,83.60000,26.00000,28.25561,0.04605,10.34748,10.40000,18.70000,,,,
2019-10-26 18:54:22 IST,66,83.70000,26.00000,28.42045,0.04694,10.28011,10.40000,16.90000,,,,
2019-10-26 18:54:39 IST,67,83.90000,26.00000,28.42045,0.04694,10.14668,10.00000,16.70000,,,,
2019-10-26 18:54:57 IST,68,84.20000,26.00000,27.27880,0.04694,10.08060,10.00000,17.30000,,,,
2019-10-26 18:55:14 IST,69,84.20000,26.00000,28.42045,0.04783,10.08060,9.70000,19.10000,,,,
2019-10-26 18:55:36 IST,70,84.00000,26.00000,28.25561,0.04783,9.94972,9.50000,20.00000,,,,
2019-10-26 18:55:53 IST,71,84.00000,26.00000,28.42045,0.04873,9.75652,9.80000,18.70000,,,,
2019-10-26 18:56:10 IST,72,84.10000,26.00000,28.25561,0.04873,9.38106,52.70000,57.10000,,,,
2019-10-26 18:57:10 IST,73,85.20000,26.00000,28.58588,0.04783,10.01495,10.20000,14.60000,,,,
2019-10-26 18:57:27 IST,74,87.60000,26.00000,29.25355,0.04873,9.94972,54.40000,115.40000,,,,
2019-10-26 18:57:44 IST,75,85.20000,26.10000,28.42045,0.05052,9.19865,508.10001,978.40002,,,,
2019-10-26 18:58:01 IST,76,83.50000,26.10000,28.58588,0.05233,9.01968,249.80000,280.70001,,,,
2019-10-26 18:58:18 IST,77,82.90000,26.00000,28.42045,0.05414,8.61503,28.20000,31.60000,,,,
2019-10-26 18:58:34 IST,78,82.70000,26.00000,28.25561,0.05597,8.39167,13.90000,25.80000,,,,
2019-10-26 18:58:52 IST,79,83.30000,25.90000,28.25561,0.05597,8.17384,13.10000,21.70000,,,,
2019-10-26 18:59:09 IST,80,84.20000,25.80000,27.27880,0.05780,8.06695,12.90000,21.70000,,,,
2019-10-26 18:59:26 IST,81,85.60000,25.60000,26.95782,0.05871,7.60203,14.10000,23.10000,,,,
2019-10-26 18:59:43 IST,82,85.80000,25.50000,28.25561,0.05871,7.85711,17.10000,22.50000,,,,
2019-10-26 19:00:00 IST,83,85.90000,25.40000,28.25561,0.05963,7.80546,16.70000,25.10000,,,,
2019-10-26 19:00:17 IST,84,85.80000,25.40000,28.25561,0.05871,7.80546,13.90000,23.00000,,,,
2019-10-26 19:00:34 IST,85,86.90000,25.20000,28.25561,0.05871,7.80546,13.50000,21.10000,,,,
2019-10-26 19:00:51 IST,86,87.30000,25.10000,28.42045,0.05871,7.80546,14.60000,26.20000,,,,
2019-10-26 19:01:08 IST,87,87.60000,25.10000,28.25561,0.05871,7.80546,15.50000,26.70000,,,,
2019-10-26 19:01:25 IST,88,87.90000,25.00000,27.44016,0.05963,7.75413,15.00000,21.10000,,,,
2019-10-26 19:01:41 IST,89,89.00000,24.90000,28.42045,0.05780,7.90908,16.20000,24.70000,,,,
2019-10-26 19:01:59 IST,90,90.20000,24.90000,28.25561,0.05688,8.01400,16.60000,25.00000,,,,
2019-10-26 19:02:16 IST,91,90.10000,24.80000,28.42045,0.05597,8.06695,16.40000,23.90000,,,,
2019-10-26 19:02:32 IST,92,90.10000,24.80000,28.25561,0.05597,8.06695,16.30000,23.20000,,,,
2019-10-26 19:02:50 IST,93,90.20000,24.70000,28.42045,0.05597,8.12022,16.90000,21.60000,,,,
2019-10-26 19:03:11 IST,94,90.30000,24.70000,26.95782,0.05597,7.75413,17.20000,24.40000,,,,
2019-10-26 19:04:02 IST,95,90.50000,24.70000,26.95782,0.05688,7.70311,16.70000,23.80000,,,,
2019-10-26 19:07:09 IST,96,90.80000,24.60000,26.95782,0.05963,7.16226,15.40000,22.20000,,,,
2019-10-26 19:07:31 IST,97,91.60000,24.50000,26.79817,0.06055,7.11488,15.70000,22.10000,,,,
2019-10-26 19:07:48 IST,98,91.50000,24.50000,28.42045,0.05963,7.40356,15.50000,20.70000,,,,
2019-10-26 19:08:04 IST,99,91.20000,24.40000,28.25561,0.05963,7.35471,14.70000,19.20000,,,,
2019-10-26 19:08:21 IST,100,91.50000,24.40000,26.79817,0.06055,6.97447,14.90000,21.90000,,,,
2019-10-26 19:08:37 IST,101,91.80000,24.40000,28.25561,0.06055,7.25789,15.00000,24.10000,,,,
2019-10-26 19:08:55 IST,102,91.70000,24.40000,28.09135,0.06055,7.20992,15.70000,22.30000,,,,
2019-10-26 19:09:12 IST,103,91.70000,24.50000,28.09135,0.06055,7.16226,16.40000,23.00000,,,,
2019-10-26 19:09:32 IST,104,91.60000,24.50000,28.09135,0.06055,7.11488,16.40000,23.10000,,,,
2019-10-26 19:09:49 IST,105,91.80000,24.60000,28.09135,0.06148,7.11488,16.90000,21.10000,,,,
2019-10-26 19:10:05 IST,106,91.70000,24.70000,26.63910,0.06240,6.70126,16.70000,21.60000,,,,
2019-10-26 19:10:23 IST,107,91.00000,24.80000,28.09135,0.06240,6.97447,15.20000,24.00000,,,,
2019-10-26 19:10:40 IST,108,90.70000,24.80000,28.09135,0.06240,6.92824,15.10000,29.00000,,,,
2019-10-26 19:10:57 IST,109,90.70000,24.90000,28.09135,0.06333,6.83662,15.80000,22.60000,,,,
2019-10-26 19:11:15 IST,110,90.70000,25.00000,28.09135,0.06333,6.79122,16.30000,20.20000,,,,
2019-10-26 19:11:33 IST,111,90.50000,25.10000,26.63910,0.06426,6.48110,16.00000,20.40000,,,,
2019-10-26 19:11:50 IST,112,90.70000,25.10000,28.25561,0.06333,6.79122,16.40000,21.00000,,,,
2019-10-26 19:12:07 IST,113,90.60000,25.20000,28.09135,0.06426,6.79122,15.90000,18.40000,,,,
2019-10-26 19:12:24 IST,114,90.30000,25.30000,28.09135,0.06426,6.74611,15.30000,19.70000,,,,
2019-10-26 19:12:41 IST,115,90.00000,25.30000,28.09135,0.06426,6.74611,14.70000,20.00000,,,,
2019-10-26 19:13:02 IST,116,89.90000,25.40000,28.25561,0.06426,6.74611,14.70000,20.60000,,,,
2019-10-26 19:13:23 IST,117,89.40000,25.50000,28.25561,0.06426,6.70126,15.30000,19.90000,,,,
2019-10-26 19:13:43 IST,118,88.70000,25.60000,28.09135,0.06519,6.61239,16.20000,22.80000,,,,
2019-10-26 19:14:01 IST,119,88.50000,25.60000,26.48059,0.06613,6.48110,17.30000,25.80000,,,,
2019-10-26 19:14:18 IST,120,88.00000,25.60000,28.25561,0.06519,6.61239,17.50000,25.10000,,,,
2019-10-26 19:14:34 IST,121,87.80000,25.70000,28.25561,0.06519,6.61239,15.80000,20.80000,,,,
2019-10-26 19:14:52 IST,122,89.40000,25.70000,28.25561,0.06519,6.56836,16.00000,22.40000,,,,
2019-10-26 19:15:09 IST,123,89.20000,25.80000,28.09135,0.06519,6.56836,17.20000,25.80000,,,,
2019-10-26 19:15:26 IST,124,89.00000,25.80000,28.25561,0.06613,6.52460,17.40000,25.50000,,,,
2019-10-26 19:15:43 IST,125,88.50000,25.80000,28.09135,0.06707,6.39489,18.20000,23.10000,,,,
2019-10-26 19:15:59 IST,126,88.10000,25.90000,28.09135,0.06707,6.39489,18.60000,22.60000,,,,
2019-10-26 19:16:16 IST,127,88.90000,25.80000,28.25561,0.06707,6.39489,18.50000,22.30000,,,,
2019-10-26 19:16:33 IST,128,89.30000,25.80000,28.09135,0.06800,6.35217,18.50000,21.70000,,,,
2019-10-26 19:16:49 IST,129,89.30000,25.70000,28.09135,0.06894,6.35217,19.30000,25.00000,,,,
2019-10-26 19:17:07 IST,130,88.70000,25.60000,28.09135,0.06894,6.30971,17.60000,25.60000,,,,
2019-10-26 19:17:23 IST,131,88.70000,25.50000,28.25561,0.06894,6.30971,17.50000,22.70000,,,,
2019-10-26 19:17:41 IST,132,88.40000,25.40000,28.42045,0.06894,6.06029,26.90000,30.00000,,,,
2019-10-26 19:17:58 IST,133,89.40000,25.30000,27.11802,0.06894,5.97913,35.00000,38.60000,,,,
2019-10-26 19:18:15 IST,134,90.20000,25.30000,28.09135,0.07083,6.18387,35.50000,39.50000,,,,
2019-10-26 19:18:32 IST,135,90.30000,25.30000,28.25561,0.07083,6.22556,23.10000,30.20000,,,,
2019-10-26 19:18:48 IST,136,90.20000,25.20000,28.09135,0.06989,6.22556,21.10000,30.50000,,,,
2019-10-26 19:19:05 IST,137,90.60000,25.20000,28.25561,0.07083,6.18387,20.00000,30.00000,,,,
2019-10-26 19:19:23 IST,138,90.50000,25.10000,28.25561,0.07273,6.01959,19.50000,26.20000,,,,
2019-10-26 19:19:39 IST,139,90.50000,25.10000,28.25561,0.07463,5.85922,21.50000,27.10000,,,,
2019-10-26 19:19:56 IST,140,88.80000,25.00000,28.09135,0.07846,5.70266,20.30000,28.60000,,,,
2019-10-26 19:20:14 IST,141,89.00000,25.00000,28.09135,0.08233,5.51217,21.50000,32.70000,,,,
2019-10-26 19:20:31 IST,142,89.20000,25.00000,27.92768,0.08428,5.43756,24.20000,35.70000,,,,
2019-10-26 19:20:48 IST,143,89.70000,24.90000,26.79817,0.08525,5.21900,23.40000,30.50000,,,,
2019-10-26 19:21:05 IST,144,90.50000,24.90000,28.25561,0.08330,5.51217,22.60000,29.70000,,,,
2019-10-26 19:21:22 IST,145,90.30000,24.80000,27.27880,0.08525,5.43756,23.70000,31.80000,,,,
2019-10-26 19:21:39 IST,146,90.10000,24.80000,28.09135,0.08525,5.40059,24.70000,33.20000,,,,
2019-10-26 19:21:56 IST,147,90.30000,24.70000,28.09135,0.08623,5.32730,34.10000,38.90000,,,,
2019-10-26 19:22:13 IST,148,90.30000,24.60000,27.27880,0.08820,5.18332,39.00000,43.80000,,,,
2019-10-26 19:22:32 IST,149,90.20000,24.60000,28.09135,0.08918,5.21900,26.60000,36.30000,,,,
2019-10-26 19:22:49 IST,150,90.60000,24.50000,28.09135,0.08918,5.21900,29.20000,41.40000,,,,
2019-10-26 19:23:06 IST,151,90.90000,24.40000,28.09135,0.09017,4.97369,31.40000,40.30000,,,,
2019-10-26 19:23:23 IST,152,90.90000,24.30000,28.25561,0.09017,5.14786,31.20000,40.30000,,,,
2019-10-26 19:23:39 IST,153,91.20000,24.30000,28.09135,0.09215,5.11261,32.50000,39.80000,,,,
2019-10-26 19:23:56 IST,154,91.10000,24.20000,28.09135,0.09315,5.07757,30.20000,35.20000,,,,
2019-10-26 19:24:13 IST,155,91.10000,24.10000,28.09135,0.09414,5.04274,24.70000,39.60000,,,,
2019-10-26 19:24:30 IST,156,91.50000,24.10000,26.16525,0.09614,4.90546,24.60000,38.80000,,,,
2019-10-26 19:24:46 IST,157,91.90000,24.00000,28.09135,0.09414,5.07757,25.40000,35.80000,,,,
2019-10-26 19:25:03 IST,158,92.20000,24.00000,28.25561,0.09614,5.00811,27.90000,37.60000,,,,
2019-10-26 19:25:21 IST,159,92.00000,23.90000,28.42045,0.09614,0.04941,32.30000,42.70000,,,,
2019-10-26 19:25:38 IST,160,92.40000,23.90000,28.25561,0.09514,5.00811,28.90000,38.80000,,,,
2019-10-26 19:25:55 IST,161,92.80000,23.90000,27.44016,0.09514,5.00811,30.50000,39.90000,,,,
2019-10-26 19:26:12 IST,162,92.80000,23.80000,28.09135,0.09315,5.07757,31.00000,45.20000,,,,
2019-10-26 19:26:29 IST,163,92.90000,23.90000,28.09135,0.09315,5.07757,27.30000,44.20000,,,,
2019-10-26 19:26:46 IST,164,92.80000,23.90000,28.09135,0.09315,5.11261,24.60000,35.80000,,,,
2019-10-26 19:27:03 IST,165,92.90000,24.00000,28.09135,0.09215,5.11261,23.70000,31.30000,,,,
2019-10-26 19:27:19 IST,166,92.80000,24.10000,28.09135,0.09215,5.11261,24.20000,33.50000,,,,
2019-10-26 19:27:36 IST,167,92.60000,24.20000,28.09135,0.09215,5.11261,23.70000,35.60000,,,,
2019-10-26 19:27:58 IST,168,92.40000,24.20000,28.09135,0.09116,5.18332,23.20000,35.10000,,,,
2019-10-26 19:28:19 IST,169,92.00000,24.30000,28.09135,0.09116,5.18332,26.30000,37.00000,,,,
2019-10-26 19:28:40 IST,170,91.50000,24.40000,28.09135,0.09017,5.21900,29.20000,41.10000,,,,
2019-10-26 19:29:02 IST,171,91.20000,24.40000,28.25561,0.08918,5.25488,29.10000,38.50000,,,,
2019-10-26 19:29:19 IST,172,90.80000,24.40000,28.25561,0.08918,5.29098,29.10000,39.90000,,,,
2019-10-26 19:29:36 IST,173,90.70000,24.40000,28.25561,0.09017,5.21900,28.20000,42.30000,,,,
2019-10-26 19:29:53 IST,174,91.00000,24.40000,28.09135,0.09215,5.14786,30.90000,46.50000,,,,
2019-10-26 19:30:10 IST,175,91.20000,24.40000,28.09135,0.09215,5.14786,33.00000,47.20000,,,,
2019-10-26 19:30:27 IST,176,91.20000,24.40000,28.25561,0.09414,5.11261,29.30000,44.60000,,,,
2019-10-26 19:30:44 IST,177,91.30000,24.40000,28.25561,0.09315,5.07757,27.70000,43.90000,,,,
2019-10-26 19:31:01 IST,178,91.30000,24.40000,28.25561,0.09315,5.11261,28.30000,40.70000,,,,
2019-10-26 19:31:18 IST,179,91.40000,24.40000,28.25561,0.09414,5.04274,28.80000,39.20000,,,,
2019-10-26 19:31:35 IST,180,91.50000,24.40000,28.25561,0.09614,5.04274,28.30000,41.00000,,,,
2019-10-26 19:31:52 IST,181,91.50000,24.40000,28.09135,0.09614,5.00811,29.80000,42.00000,,,,
2019-10-26 19:32:09 IST,182,91.30000,24.40000,28.09135,0.09815,4.97369,30.40000,42.60000,,,,
2019-10-26 19:32:26 IST,183,91.20000,24.30000,28.25561,0.09614,5.04274,31.20000,44.60000,,,,
2019-10-26 19:32:42 IST,184,91.40000,24.30000,28.25561,0.09414,4.83803,31.10000,45.70000,,,,
2019-10-26 19:33:00 IST,185,91.40000,24.30000,28.25561,0.09315,5.07757,30.70000,41.30000,,,,
2019-10-26 19:33:19 IST,186,91.40000,24.30000,28.25561,0.09414,5.04274,29.60000,40.70000,,,,
2019-10-26 19:33:36 IST,187,91.40000,24.30000,26.79817,0.09815,4.67292,29.40000,39.80000,,,,
2019-10-26 19:33:53 IST,188,91.30000,24.30000,28.25561,0.09815,4.93947,30.10000,43.10000,,,,
2019-10-26 19:34:10 IST,189,91.30000,24.30000,28.25561,0.10017,4.87164,32.00000,43.60000,,,,
2019-10-26 19:34:28 IST,190,91.40000,24.30000,28.42045,0.10220,4.83803,32.80000,44.40000,,,,
2019-10-26 19:34:44 IST,191,91.40000,24.40000,28.25561,0.10322,4.83803,31.70000,42.60000,,,,
2019-10-26 19:35:02 IST,192,91.20000,24.40000,28.25561,0.10322,4.83803,33.90000,46.40000,,,,
2019-10-26 19:35:19 IST,193,91.00000,24.50000,26.79817,0.10526,4.54431,31.00000,42.30000,,,,
2019-10-26 19:35:36 IST,194,91.00000,24.50000,28.09135,0.10731,4.73838,29.40000,39.70000,,,,
2019-10-26 19:35:53 IST,195,90.60000,24.40000,26.63910,0.11144,4.38777,30.50000,43.70000,,,,
2019-10-26 19:36:11 IST,196,90.70000,24.40000,26.63910,0.11456,4.35701,29.40000,42.30000,,,,
2019-10-26 19:36:28 IST,197,91.10000,24.30000,28.09135,0.11560,4.54431,30.70000,45.80000,,,,
2019-10-26 19:36:46 IST,198,91.10000,24.10000,27.44016,0.11875,4.48114,32.40000,46.40000,,,,
2019-10-26 19:37:02 IST,199,91.20000,24.00000,26.63910,0.12299,4.20592,31.40000,44.80000,,,,
2019-10-26 19:37:19 IST,200,91.40000,23.90000,28.09135,0.12405,4.41871,27.90000,42.80000,,,,
2019-10-26 19:37:37 IST,201,91.30000,23.80000,28.09135,0.12619,4.38777,25.90000,42.10000,,,,
2019-10-26 19:37:54 IST,202,91.60000,23.70000,28.09135,0.12834,4.35701,25.10000,46.90000,,,,
2019-10-26 19:38:11 IST,203,91.70000,23.60000,28.09135,0.12834,4.38777,22.50000,38.30000,,,,
2019-10-26 19:38:28 IST,204,92.20000,23.60000,28.09135,0.12834,4.38777,22.50000,41.90000,,,,
2019-10-26 19:38:45 IST,205,92.60000,23.60000,28.09135,0.12726,4.41871,24.10000,43.50000,,,,
2019-10-26 19:39:03 IST,206,92.60000,23.60000,27.44016,0.12834,4.41871,23.20000,34.40000,,,,
2019-10-26 19:39:20 IST,207,92.60000,23.60000,26.63910,0.12942,4.17623,23.70000,31.80000,,,,
2019-10-26 19:39:38 IST,208,92.70000,23.60000,28.09135,0.12834,4.41871,27.40000,46.40000,,,,
2019-10-26 19:39:54 IST,209,92.60000,23.60000,26.95782,0.12512,4.38777,28.80000,52.10000,,,,
2019-10-26 19:40:11 IST,210,92.80000,23.70000,28.09135,0.12405,4.48114,25.00000,45.50000,,,,
2019-10-26 19:40:28 IST,211,92.70000,23.70000,28.25561,0.12405,4.44983,24.90000,45.10000,,,,
2019-10-26 19:40:44 IST,212,92.50000,23.80000,28.25561,0.12405,4.44983,23.70000,41.00000,,,,
2019-10-26 19:41:02 IST,213,92.20000,23.80000,28.25561,0.12512,4.44983,24.90000,44.20000,,,,
2019-10-26 19:41:18 IST,214,92.20000,23.90000,28.09135,0.12726,4.41871,27.90000,46.20000,,,,
2019-10-26 19:41:35 IST,215,92.20000,23.90000,28.09135,0.12512,4.20592,26.60000,46.30000,,,,
2019-10-26 19:41:55 IST,216,92.00000,24.00000,28.25561,0.12619,4.44983,23.70000,48.90000,,,,
2019-10-26 19:42:11 IST,217,91.90000,24.00000,28.25561,0.12726,4.41871,23.10000,47.50000,,,,
2019-10-26 19:42:28 IST,218,92.00000,24.10000,28.25561,0.13703,4.35701,24.80000,42.40000,,,,
2019-10-26 19:42:45 IST,219,91.70000,24.10000,28.09135,0.14476,4.26582,24.80000,45.20000,,,,
2019-10-26 19:43:02 IST,220,91.60000,24.20000,28.09135,0.14476,4.26582,23.30000,39.50000,,,,
2019-10-26 19:43:18 IST,221,91.40000,24.20000,28.09135,0.14254,4.26582,23.90000,37.20000,,,,
2019-10-26 19:43:35 IST,222,91.30000,24.20000,28.09135,0.14033,4.29604,24.60000,42.40000,,,,
2019-10-26 19:43:51 IST,223,91.30000,24.30000,28.09135,0.13703,4.32644,22.80000,37.60000,,,,
2019-10-26 19:44:08 IST,224,91.20000,24.30000,28.25561,0.13593,4.32644,22.50000,37.70000,,,,
2019-10-26 19:44:27 IST,225,91.00000,24.40000,28.25561,0.13375,4.35701,22.30000,37.10000,,,,
2019-10-26 19:44:48 IST,226,90.90000,24.50000,26.63910,0.13375,4.14672,21.70000,35.90000,,,,
2019-10-26 19:45:05 IST,227,90.70000,24.60000,28.25561,0.12834,4.29604,22.40000,35.40000,,,,
2019-10-26 19:45:22 IST,228,90.60000,24.60000,28.25561,0.12726,4.44983,22.10000,35.90000,,,,
2019-10-26 19:45:39 IST,229,90.40000,24.70000,28.25561,0.12726,4.44983,22.20000,39.90000,,,,
2019-10-26 19:45:56 IST,230,90.30000,24.80000,28.25561,0.12619,4.41871,23.80000,40.10000,,,,
2019-10-26 19:46:13 IST,231,90.20000,24.90000,28.09135,0.12726,4.41871,23.60000,38.80000,,,,
2019-10-26 19:46:32 IST,232,90.20000,24.90000,28.09135,0.12726,4.41871,23.40000,41.40000,,,,
2019-10-26 19:46:49 IST,233,90.00000,24.90000,28.09135,0.12726,4.41871,24.10000,40.40000,,,,
2019-10-26 19:47:05 IST,234,89.60000,25.00000,28.09135,0.13050,4.38777,23.50000,39.30000,,,,
2019-10-26 19:47:23 IST,235,89.20000,25.10000,28.09135,0.13266,4.35701,23.70000,37.90000,,,,
2019-10-26 19:47:39 IST,236,89.20000,25.10000,28.09135,0.13484,4.32644,25.00000,39.70000,,,,
2019-10-26 19:47:58 IST,237,89.00000,25.00000,28.09135,0.13703,4.32644,25.90000,45.70000,,,,
2019-10-26 19:48:15 IST,238,89.50000,25.00000,28.09135,0.14033,4.29604,25.10000,42.80000,,,,
2019-10-26 19:48:32 IST,239,89.50000,24.90000,28.25561,0.13922,4.29604,24.70000,42.10000,,,,
2019-10-26 19:48:49 IST,240,89.60000,24.90000,28.42045,0.13812,4.32644,23.40000,40.20000,,,,
2019-10-26 19:49:06 IST,241,89.70000,24.90000,28.25561,0.13812,4.26582,22.70000,35.90000,,,,
2019-10-26 19:49:24 IST,242,89.90000,24.80000,28.25561,0.13703,4.29604,22.50000,36.30000,,,,
2019-10-26 19:49:41 IST,243,90.00000,24.80000,28.09135,0.14143,4.00174,23.20000,40.00000,,,,
2019-10-26 19:49:58 IST,244,89.50000,24.70000,28.09135,0.14476,4.14672,27.90000,39.70000,,,,
