5,4,91.70769231,25.8,23.66237692,0.148749231,3.373653077,113.6846185,207.4384623,17.45,78.35,bakul
5,21,97.47931034,23.81034483,22.89090414,0.212641207,2.628677241,22.31551724,34.1637931,,,b/w bakul and gate
1,40,98.33529412,23.39705882,23.21316676,0.276965588,2.305542059,30.47058824,50.85294118,,,gate
17,40,98.07575758,23.37575758,23.7024497,0.330384242,2.213279091,28.01818182,57.94242424,,,road-gate 1
30,40,99.00454545,22.9,23.57832318,0.316955909,2.247395455,27.79090909,43.50454545,,,road-gate 2
37,42,99.69487179,22.67692308,23.2520541,0.351961795,2.148295385,39.56410256,63.65384615,,,farm
23,25,99.34210526,23.18947368,23.07411526,0.381074211,2.062876842,44.65263158,73.98684211,,,thub
28,4,97.4,23.87173913,24.64571978,0.374046739,2.250378043,30.41086957,54.19347826,,,fg
15,11,97.82857143,24.00952381,24.0071619,0.384670952,2.081431429,28.22857143,46.95238095,,,football field
